tablet_name,bbox_glyph,mzl_label
P335608_o,"[504, 1482, 615, 1541]",90
P335608_o,"[616, 1481, 673, 1537]",839
P335608_o,"[659, 1475, 751, 1530]",736
P335608_o,"[746, 1469, 849, 1530]",501
P335608_o,"[843, 1471, 912, 1529]",754
P335608_o,"[911, 1467, 964, 1520]",869
P335608_o,"[958, 1471, 993, 1522]",748
P335608_o,"[1050, 1457, 1149, 1510]",736
P335608_o,"[984, 1466, 1056, 1523]",180
P335608_o,"[1251, 1452, 1356, 1508]",514
P335608_o,"[1153, 1464, 1253, 1514]",180
P335608_o,"[1138, 1459, 1177, 1484]",661
P335608_o,"[1350, 1451, 1483, 1504]",90
P335608_o,"[1489, 1445, 1536, 1506]",839
P335608_o,"[1801, 1431, 1871, 1487]",869
P335608_o,"[290, 1548, 331, 1583]",661
P335608_o,"[319, 1544, 391, 1598]",861
P335608_o,"[397, 1536, 505, 1591]",514
P335608_o,"[498, 1535, 616, 1593]",18
P335608_o,"[619, 1533, 672, 1586]",839
P335608_o,"[665, 1531, 751, 1588]",736
P335608_o,"[748, 1527, 843, 1582]",501
P335608_o,"[848, 1520, 915, 1583]",754
P335608_o,"[910, 1517, 958, 1570]",869
P335608_o,"[966, 1519, 1011, 1568]",748
P335608_o,"[1003, 1518, 1038, 1556]",661
P335608_o,"[1114, 1511, 1209, 1570]",737
P335608_o,"[1038, 1513, 1122, 1567]",357
P335608_o,"[1191, 1508, 1279, 1565]",640
P335608_o,"[1272, 1503, 1352, 1556]",711
P335608_o,"[1348, 1502, 1435, 1562]",514
P335608_o,"[1426, 1500, 1522, 1562]",90
P335608_o,"[1521, 1499, 1567, 1558]",839
P335608_o,"[1738, 1488, 1816, 1546]",754
P335608_o,"[1802, 1485, 1867, 1544]",869
P335608_o,"[263, 1593, 400, 1649]",92
P335608_o,"[184, 1598, 271, 1653]",127
P335608_o,"[395, 1588, 489, 1649]",514
P335608_o,"[481, 1592, 546, 1645]",112
P335608_o,"[541, 1591, 598, 1645]",469
P335608_o,"[588, 1588, 677, 1642]",541
P335608_o,"[677, 1585, 714, 1643]",839
P335608_o,"[710, 1584, 780, 1640]",736
P335608_o,"[778, 1582, 859, 1639]",501
P335608_o,"[859, 1580, 920, 1629]",754
P335608_o,"[917, 1571, 963, 1622]",869
P335608_o,"[966, 1568, 1001, 1623]",748
P335608_o,"[995, 1570, 1095, 1621]",24
P335608_o,"[1090, 1566, 1151, 1619]",120
P335608_o,"[1145, 1568, 1238, 1626]",10
P335608_o,"[1240, 1558, 1324, 1607]",514
P335608_o,"[1319, 1552, 1375, 1611]",112
P335608_o,"[1369, 1562, 1427, 1619]",469
P335608_o,"[1420, 1558, 1515, 1621]",541
P335608_o,"[1516, 1553, 1560, 1616]",839
P335608_o,"[1551, 1555, 1635, 1608]",736
P335608_o,"[1633, 1553, 1737, 1611]",501
P335608_o,"[1732, 1546, 1817, 1606]",754
P335608_o,"[1806, 1543, 1865, 1602]",869
P335608_o,"[250, 1647, 293, 1706]",839
P335608_o,"[282, 1642, 347, 1705]",599
P335608_o,"[343, 1656, 385, 1694]",1
P335608_o,"[378, 1649, 464, 1704]",71
P335608_o,"[456, 1643, 578, 1700]",275
P335608_o,"[573, 1641, 659, 1697]",10
P335608_o,"[655, 1638, 744, 1701]",110
P335608_o,"[737, 1630, 816, 1692]",110
P335608_o,"[811, 1631, 870, 1690]",839
P335608_o,"[869, 1627, 915, 1691]",748
P335608_o,"[908, 1623, 1006, 1678]",561
P335608_o,"[1006, 1618, 1106, 1673]",736
P335608_o,"[1106, 1616, 1229, 1668]",252
P335608_o,"[1233, 1612, 1351, 1664]",514
P335608_o,"[1345, 1611, 1467, 1663]",90
P335608_o,"[1514, 1608, 1558, 1664]",839
P335608_o,"[1549, 1606, 1637, 1663]",736
P335608_o,"[1633, 1607, 1738, 1659]",501
P335608_o,"[1732, 1598, 1815, 1659]",754
P335608_o,"[1810, 1596, 1860, 1656]",869
P335608_o,"[175, 1647, 254, 1701]",353
P335608_o,"[128, 1697, 173, 1756]",748
P335608_o,"[168, 1704, 247, 1756]",172
P335608_o,"[240, 1702, 326, 1757]",172
P335608_o,"[318, 1705, 375, 1756]",839
P335608_o,"[372, 1702, 428, 1759]",839
P335608_o,"[429, 1697, 517, 1746]",514
P335608_o,"[513, 1692, 608, 1755]",90
P335608_o,"[609, 1690, 660, 1757]",839
P335608_o,"[649, 1694, 731, 1753]",736
P335608_o,"[722, 1690, 813, 1745]",501
P335608_o,"[812, 1688, 883, 1744]",754
P335608_o,"[878, 1682, 936, 1735]",869
P335608_o,"[932, 1677, 973, 1737]",748
P335608_o,"[964, 1679, 1059, 1732]",20
P335608_o,"[1055, 1678, 1138, 1728]",223
P335608_o,"[1143, 1671, 1198, 1724]",839
P335608_o,"[1205, 1669, 1262, 1724]",839
P335608_o,"[1288, 1665, 1395, 1715]",514
P335608_o,"[1515, 1661, 1561, 1720]",839
P335608_o,"[1551, 1659, 1640, 1719]",736
P335608_o,"[1634, 1656, 1738, 1717]",736
P335608_o,"[1733, 1655, 1818, 1715]",754
P335608_o,"[1807, 1651, 1866, 1710]",869
P335608_o,"[131, 1757, 172, 1804]",748
P335608_o,"[171, 1754, 221, 1807]",753
P335608_o,"[267, 1754, 354, 1812]",353
P335608_o,"[347, 1753, 395, 1815]",839
P335608_o,"[388, 1742, 459, 1809]",599
P335608_o,"[452, 1758, 485, 1798]",1
P335608_o,"[479, 1750, 567, 1805]",71
P335608_o,"[570, 1752, 602, 1805]",748
P335608_o,"[599, 1745, 681, 1803]",164
P335608_o,"[675, 1743, 788, 1800]",136
P335608_o,"[786, 1744, 870, 1795]",358
P335608_o,"[876, 1740, 924, 1796]",748
P335608_o,"[1281, 1717, 1395, 1778]",514
P335608_o,"[1505, 1722, 1561, 1784]",839
P335608_o,"[1552, 1721, 1647, 1780]",736
P335608_o,"[1645, 1718, 1738, 1777]",501
P335608_o,"[1736, 1714, 1821, 1778]",754
P335608_o,"[1807, 1711, 1867, 1773]",869
P335608_o,"[919, 1739, 958, 1786]",631
P335608_o,"[949, 1734, 1042, 1791]",491
P335608_o,"[1039, 1731, 1132, 1790]",641
P335608_o,"[1121, 1730, 1162, 1766]",661
P335608_o,"[1158, 1727, 1220, 1784]",861
P335608_o,"[162, 1810, 233, 1854]",10
P335608_o,"[135, 1806, 173, 1860]",748
P335608_o,"[328, 1809, 425, 1853]",514
P335608_o,"[230, 1809, 332, 1859]",79
P335608_o,"[418, 1802, 472, 1861]",631
P335608_o,"[468, 1800, 588, 1855]",275
P335608_o,"[589, 1800, 682, 1857]",514
P335608_o,"[676, 1801, 768, 1859]",90
P335608_o,"[773, 1793, 825, 1854]",839
P335608_o,"[817, 1792, 884, 1852]",736
P335608_o,"[877, 1794, 965, 1852]",501
P335608_o,"[960, 1793, 1023, 1847]",754
P335608_o,"[1018, 1795, 1068, 1846]",869
P335608_o,"[1064, 1793, 1097, 1845]",748
P335608_o,"[1093, 1791, 1174, 1848]",89
P335608_o,"[1160, 1789, 1231, 1843]",737
P335608_o,"[1224, 1782, 1300, 1835]",580
P335608_o,"[1297, 1779, 1403, 1838]",514
P335608_o,"[1400, 1783, 1502, 1837]",90
P335608_o,"[1508, 1780, 1563, 1838]",839
P335608_o,"[1548, 1781, 1646, 1839]",736
P335608_o,"[1639, 1776, 1737, 1834]",501
P335608_o,"[1735, 1772, 1813, 1834]",754
P335608_o,"[1811, 1768, 1871, 1827]",869
P335608_o,"[253, 1861, 283, 1911]",748
P335608_o,"[274, 1863, 302, 1899]",661
P335608_o,"[294, 1861, 336, 1904]",861
P335608_o,"[331, 1857, 397, 1911]",514
P335608_o,"[388, 1856, 447, 1915]",90
P335608_o,"[448, 1862, 480, 1915]",839
P335608_o,"[471, 1857, 527, 1909]",736
P335608_o,"[599, 1859, 649, 1908]",869
P335608_o,"[644, 1860, 663, 1906]",748
P335608_o,"[661, 1862, 719, 1909]",248
P335608_o,"[713, 1855, 762, 1906]",10
P335608_o,"[755, 1851, 822, 1907]",641
P335608_o,"[819, 1850, 895, 1898]",535
P335608_o,"[889, 1847, 918, 1891]",661
P335608_o,"[973, 1852, 1030, 1893]",514
P335608_o,"[1024, 1849, 1073, 1901]",90
P335608_o,"[1071, 1853, 1111, 1900]",839
P335608_o,"[1103, 1847, 1165, 1897]",736
P335608_o,"[1159, 1846, 1225, 1898]",501
P335608_o,"[1217, 1848, 1275, 1895]",754
P335608_o,"[1267, 1842, 1301, 1893]",869
P335608_o,"[1373, 1842, 1429, 1893]",98
P335608_o,"[1424, 1838, 1497, 1897]",118
P335608_o,"[1492, 1839, 1546, 1894]",514
P335608_o,"[1538, 1837, 1604, 1892]",90
P335608_o,"[1600, 1841, 1642, 1892]",839
P335608_o,"[1629, 1837, 1691, 1893]",736
P335608_o,"[1688, 1836, 1761, 1893]",501
P335608_o,"[1756, 1835, 1825, 1896]",754
P335608_o,"[1811, 1830, 1865, 1886]",869
P335608_o,"[342, 1905, 412, 1962]",599
P335608_o,"[409, 1918, 453, 1959]",1
P335608_o,"[448, 1910, 522, 1965]",71
P335608_o,"[655, 1908, 703, 1966]",839
P335608_o,"[695, 1905, 741, 1965]",631
P335608_o,"[734, 1902, 819, 1968]",110
P335608_o,"[815, 1900, 860, 1960]",748
P335608_o,"[858, 1898, 925, 1947]",711
P335608_o,"[921, 1894, 1020, 1955]",640
P335608_o,"[1024, 1898, 1094, 1947]",711
P335608_o,"[1098, 1895, 1224, 1950]",514
P335608_o,"[1219, 1894, 1350, 1950]",90
P335608_o,"[1497, 1889, 1546, 1946]",839
P335608_o,"[1535, 1892, 1631, 1945]",736
P335608_o,"[1630, 1888, 1726, 1942]",501
P335608_o,"[1723, 1889, 1809, 1938]",754
P335608_o,"[1812, 1877, 1869, 1937]",869
P335608_o,"[411, 1967, 454, 2010]",839
P335608_o,"[443, 1960, 500, 2015]",736
P335608_o,"[561, 1966, 596, 2019]",754
P335608_o,"[591, 1968, 629, 2022]",869
P335608_o,"[624, 1967, 653, 2025]",748
P335608_o,"[645, 1963, 684, 2022]",839
P335608_o,"[685, 1963, 734, 2017]",856
P335608_o,"[733, 1961, 773, 2016]",839
P335608_o,"[771, 1962, 833, 2014]",514
P335608_o,"[825, 1959, 901, 2010]",90
P335608_o,"[897, 1957, 937, 2012]",839
P335608_o,"[931, 1958, 991, 2009]",736
P335608_o,"[991, 1957, 1063, 2012]",501
P335608_o,"[1060, 1955, 1115, 2010]",754
P335608_o,"[1110, 1959, 1158, 2011]",869
P335608_o,"[1155, 1954, 1187, 2016]",748
P335608_o,"[1186, 1955, 1227, 2012]",839
P335608_o,"[1225, 1956, 1266, 2012]",839
P335608_o,"[1264, 1952, 1339, 2010]",223
P335608_o,"[1329, 1945, 1397, 2008]",580
P335608_o,"[1391, 1949, 1464, 2006]",514
P335608_o,"[1460, 1945, 1547, 2006]",90
P335608_o,"[1545, 1944, 1591, 2006]",839
P335608_o,"[1583, 1946, 1666, 2003]",736
P335608_o,"[1660, 1944, 1747, 2000]",501
P335608_o,"[1740, 1940, 1816, 1994]",754
P335608_o,"[1811, 1938, 1870, 1999]",869
P335608_o,"[437, 2020, 526, 2067]",644
P335608_o,"[606, 2017, 703, 2074]",90
P335608_o,"[704, 2020, 742, 2065]",839
P335608_o,"[815, 2018, 901, 2062]",501
P335608_o,"[901, 2017, 964, 2071]",754
P335608_o,"[959, 2013, 1003, 2071]",869
P335608_o,"[1005, 2014, 1031, 2076]",748
P335608_o,"[1032, 2014, 1112, 2071]",20
P335608_o,"[1108, 2012, 1179, 2070]",223
P335608_o,"[1177, 2007, 1220, 2072]",839
P335608_o,"[1223, 2010, 1280, 2074]",839
P335608_o,"[1286, 2008, 1392, 2066]",514
P335608_o,"[1388, 2004, 1510, 2067]",90
P335608_o,"[1506, 2001, 1560, 2065]",839
P335608_o,"[1557, 1998, 1661, 2059]",736
P335608_o,"[1655, 1996, 1741, 2062]",501
P335608_o,"[1734, 1990, 1820, 2057]",754
P335608_o,"[1806, 1992, 1869, 2055]",869
P335608_o,"[455, 2069, 556, 2124]",566
P335608_o,"[548, 2070, 587, 2129]",748
P335608_o,"[777, 2073, 898, 2124]",753
P335608_o,"[586, 2067, 670, 2127]",172
P335608_o,"[902, 2067, 949, 2128]",748
P335608_o,"[1039, 2067, 1119, 2121]",640
P335608_o,"[1115, 2065, 1201, 2115]",711
P335608_o,"[953, 2069, 1039, 2126]",750
P335608_o,"[1275, 2059, 1388, 2115]",514
P335608_o,"[1380, 2061, 1499, 2122]",90
P335608_o,"[1556, 2060, 1650, 2117]",736
P335608_o,"[1501, 2061, 1552, 2119]",839
P335608_o,"[1643, 2056, 1738, 2118]",501
P335608_o,"[559, 2122, 662, 2177]",90
P335608_o,"[683, 2126, 731, 2175]",839
P335608_o,"[725, 2124, 808, 2176]",736
P335608_o,"[806, 2123, 897, 2180]",501
P335608_o,"[900, 2122, 955, 2182]",754
P335608_o,"[955, 2120, 1020, 2175]",869
P335608_o,"[1026, 2116, 1168, 2165]",92
P335608_o,"[1174, 2122, 1299, 2159]",1
P335608_o,"[1299, 2114, 1366, 2170]",578
P335608_o,"[1367, 2118, 1531, 2172]",120
P335608_o,"[1555, 2120, 1650, 2178]",71
P335608_o,"[1648, 2120, 1746, 2175]",496
P335608_o,"[740, 2174, 779, 2236]",566
P335608_o,"[851, 2184, 942, 2243]",15
P335608_o,"[929, 2181, 1015, 2238]",24
P335608_o,"[1010, 2176, 1060, 2236]",839
P335608_o,"[1054, 2173, 1102, 2239]",839
P335608_o,"[1098, 2170, 1131, 2233]",748
P335608_o,"[1129, 2163, 1175, 2224]",578
P335608_o,"[1168, 2167, 1259, 2232]",685
P335608_o,"[1252, 2169, 1331, 2226]",112
P335608_o,"[1324, 2176, 1419, 2224]",514
P335608_o,"[1414, 2175, 1502, 2242]",90
P335608_o,"[1504, 2173, 1559, 2235]",839
P335608_o,"[1546, 2175, 1632, 2233]",736
P335608_o,"[1627, 2176, 1716, 2235]",501
P335608_o,"[551, 2237, 594, 2292]",839
P335608_o,"[385, 2225, 468, 2282]",514
P335608_o,"[462, 2235, 547, 2290]",90
P335608_o,"[588, 2235, 667, 2291]",736
P335608_o,"[664, 2233, 748, 2293]",501
P335608_o,"[754, 2239, 816, 2292]",754
P335608_o,"[810, 2240, 874, 2294]",869
P335608_o,"[885, 2240, 929, 2297]",748
P335608_o,"[927, 2244, 1002, 2294]",552
P335608_o,"[991, 2242, 1091, 2298]",142
P335608_o,"[1086, 2231, 1193, 2302]",560
P335608_o,"[1172, 2233, 1294, 2295]",736
P335608_o,"[1310, 2237, 1412, 2297]",514
P335608_o,"[1406, 2238, 1510, 2297]",18
P335608_o,"[1503, 2235, 1558, 2301]",839
P335608_o,"[1544, 2240, 1630, 2299]",736
P335608_o,"[472, 2286, 547, 2344]",469
P335608_o,"[539, 2285, 655, 2342]",541
P335608_o,"[651, 2288, 761, 2344]",490
P335608_o,"[758, 2287, 886, 2349]",541
P335608_o,"[940, 2293, 971, 2352]",748
P335608_o,"[955, 2294, 1057, 2347]",164
P335608_o,"[1082, 2291, 1212, 2351]",495
P335608_o,"[1292, 2298, 1411, 2339]",1
P335608_o,"[1416, 2298, 1530, 2353]",71
P335608_o,"[1540, 2293, 1612, 2354]",839
VAT10601_r,"[2308, 298, 2644, 466]",807
VAT10601_r,"[2270, 462, 2610, 626]",490
VAT10601_r,"[2348, 634, 2612, 832]",89
VAT10601_r,"[2578, 620, 2778, 818]",252
VAT10601_r,"[2102, 636, 2398, 840]",490
VAT10601_r,"[1896, 672, 2126, 830]",132
VAT10601_r,"[1902, 818, 2178, 1044]",89
VAT10601_r,"[2150, 830, 2412, 1000]",252
VAT10601_r,"[2368, 808, 2644, 988]",580
VAT10601_r,"[1648, 846, 1948, 1048]",490
VAT10601_r,"[1786, 1016, 2102, 1208]",252
VAT10601_r,"[2090, 988, 2380, 1202]",580
VAT10601_r,"[2318, 952, 2580, 1176]",596
VAT10601_r,"[1210, 1242, 1358, 1444]",859
VAT10601_r,"[1336, 1244, 1712, 1418]",248
VAT10601_r,"[1690, 1214, 1964, 1410]",828
VAT10601_r,"[1934, 1190, 2270, 1418]",14
VAT10601_r,"[2234, 1152, 2566, 1362]",118
VAT10601_r,"[1882, 1392, 2084, 1564]",10
VAT10601_r,"[2302, 1372, 2542, 1552]",358
VAT10601_r,"[2074, 1344, 2328, 1582]",110
VAT10601_r,"[1166, 1360, 1562, 1600]",544
VAT10601_r,"[1556, 1382, 1894, 1594]",118
VAT10601_r,"[1992, 1572, 2256, 1722]",252
VAT10601_r,"[2202, 1538, 2506, 1722]",589
VAT10601_r,"[1146, 1602, 1468, 1802]",15
VAT10601_r,"[1440, 1612, 1752, 1786]",238
VAT10601_r,"[1732, 1572, 2014, 1750]",142
VAT10601_r,"[1936, 1736, 2342, 1948]",490
VAT10601_r,"[1584, 1768, 1996, 1960]",85
VAT10601_r,"[1328, 1772, 1632, 1994]",496
VAT10601_r,"[1078, 1798, 1376, 1996]",381
VAT10601_r,"[1846, 1974, 2188, 2152]",110
VAT10601_r,"[1642, 1952, 1904, 2128]",252
VAT10601_r,"[1312, 1976, 1688, 2168]",698
VAT10601_r,"[1130, 1990, 1384, 2160]",552
VAT10657_r,"[3206, 194, 3554, 342]",223
VAT10657_r,"[3528, 202, 3914, 348]",5
VAT10657_r,"[2876, 216, 3204, 328]",698
VAT10657_r,"[2622, 286, 2912, 494]",380
VAT10657_r,"[2920, 318, 3376, 518]",698
VAT10657_r,"[3350, 322, 3654, 496]",252
VAT10657_r,"[2006, 262, 2448, 472]",511
VAT10657_r,"[2408, 270, 2648, 458]",552
VAT10657_r,"[1736, 426, 2012, 598]",812
VAT10657_r,"[2332, 436, 2738, 606]",110
VAT10657_r,"[2946, 478, 3344, 644]",736
VAT10657_r,"[1374, 584, 1716, 762]",808
VAT10657_r,"[1742, 586, 2126, 786]",181
VAT10657_r,"[2094, 570, 2440, 790]",558
VAT10657_r,"[2514, 596, 3066, 788]",466
VAT10657_r,"[1622, 744, 2164, 932]",120
VAT10657_r,"[1420, 742, 1632, 944]",631
VAT10657_r,"[1054, 766, 1436, 946]",598
VAT10657_r,"[2166, 732, 2694, 944]",339
VAT10657_r,"[808, 948, 1182, 1130]",580
VAT10657_r,"[1184, 892, 1496, 1112]",580
VAT10657_r,"[1480, 896, 1850, 1110]",118
VAT10657_r,"[1794, 910, 2238, 1106]",24
VAT10657_r,"[2608, 860, 2980, 1078]",111
VAT10657_r,"[2214, 894, 2612, 1086]",167
VAT10657_r,"[462, 1144, 738, 1360]",110
VAT10657_r,"[726, 1150, 968, 1316]",10
VAT10657_r,"[950, 1118, 1216, 1318]",221
VAT10657_r,"[1206, 1094, 1500, 1310]",552
VAT10657_r,"[1490, 1102, 1940, 1272]",561
VAT10657_r,"[1920, 1096, 2260, 1272]",223
VAT10657_r,"[2224, 1080, 2636, 1258]",561
VAT10657_r,"[2616, 1058, 3040, 1240]",184
VAT10657_r,"[2356, 1226, 2800, 1424]",260
VAT10657_r,"[1864, 1250, 2376, 1442]",663
VAT10657_r,"[1204, 1310, 1404, 1486]",578
VAT10657_r,"[976, 1304, 1246, 1506]",246
VAT10657_r,"[510, 1320, 994, 1540]",362
VAT10657_r,"[768, 1520, 1054, 1690]",110
VAT10657_r,"[1020, 1486, 1330, 1694]",552
VAT10657_r,"[540, 1520, 810, 1718]",580
VAT10657_r,"[250, 1546, 600, 1746]",223
VAT10657_r,"[1782, 1448, 2026, 1622]",252
VAT10657_r,"[2288, 1422, 2578, 1606]",142
VAT10657_r,"[2020, 1432, 2318, 1634]",589
VAT10657_r,"[2564, 1410, 2910, 1616]",136
VAT10657_r,"[216, 1794, 426, 1948]",1
VAT10657_r,"[390, 1748, 666, 1936]",89
VAT10657_r,"[654, 1706, 938, 1910]",552
VAT10657_r,"[906, 1676, 1338, 1858]",24
VAT10657_r,"[1680, 1638, 1932, 1816]",498
VAT10657_r,"[1294, 1628, 1692, 1838]",85
VAT10657_r,"[1912, 1614, 2274, 1804]",140
VAT10657_r,"[2258, 1590, 2562, 1782]",98
VAT10657_r,"[1904, 1788, 2346, 1976]",561
VAT10657_r,"[1658, 1804, 1898, 2006]",856
VAT10657_r,"[958, 1850, 1286, 2040]",357
VAT10657_r,"[656, 1884, 950, 2088]",142
VAT10657_r,"[432, 1932, 668, 2096]",252
VAT10657_r,"[1262, 1814, 1658, 2028]",301
VAT10657_r,"[576, 2080, 924, 2298]",259
VAT10657_r,"[890, 2038, 1174, 2244]",164
VAT10657_r,"[1112, 2024, 1420, 2254]",589
VAT10657_r,"[1374, 1996, 1748, 2220]",583
VAT10657_r,"[1818, 1984, 2128, 2188]",16
VAT10657_r,"[1560, 1476, 1800, 1620]",589
VAT10657_r,"[1322, 1494, 1554, 1638]",252
VAT10657_r,"[1628, 1288, 1864, 1438]",754
VAT11100Rs_r,"[1040, 2699, 1228, 2802]",498
VAT11100Rs_r,"[1241, 2689, 1360, 2847]",839
VAT11100Rs_r,"[1236, 2535, 1420, 2673]",111
VAT11100Rs_r,"[1395, 2567, 1648, 2682]",580
VAT11100Rs_r,"[1635, 2582, 1881, 2693]",490
VAT11100Rs_r,"[1052, 2537, 1255, 2702]",695
VAT11100Rs_r,"[1335, 2669, 1501, 2822]",736
VAT11100Rs_r,"[1480, 2702, 1751, 2817]",139
VAT11100Rs_r,"[1945, 2451, 2061, 2583]",825
VAT11100Rs_r,"[2073, 2425, 2156, 2567]",839
VAT11100Rs_r,"[1788, 2458, 1944, 2585]",724
VAT11100Rs_r,"[1600, 2449, 1732, 2599]",839
VAT11100Rs_r,"[924, 2427, 1103, 2561]",567
VAT11100Rs_r,"[1129, 2413, 1381, 2542]",504
VAT11100Rs_r,"[1368, 2429, 1597, 2547]",511
VAT11100Rs_r,"[656, 2418, 829, 2539]",498
VAT11100Rs_r,"[513, 2414, 651, 2530]",737
VAT11100Rs_r,"[480, 2265, 644, 2402]",111
VAT11100Rs_r,"[692, 2283, 928, 2414]",339
VAT11100Rs_r,"[915, 2285, 1137, 2417]",504
VAT11100Rs_r,"[1131, 2294, 1299, 2413]",358
VAT11100Rs_r,"[1309, 2302, 1549, 2438]",260
VAT11100Rs_r,"[1556, 2313, 1759, 2433]",490
VAT11100Rs_r,"[1736, 2317, 1872, 2477]",859
VAT11100Rs_r,"[1849, 2319, 2061, 2437]",297
VAT11100Rs_r,"[601, 2139, 824, 2293]",238
VAT11100Rs_r,"[787, 2159, 993, 2286]",753
VAT11100Rs_r,"[983, 2161, 1107, 2283]",839
VAT11100Rs_r,"[1100, 2158, 1337, 2286]",889
VAT11100Rs_r,"[1317, 2166, 1475, 2290]",98
VAT11100Rs_r,"[1465, 2171, 1643, 2303]",552
VAT11100Rs_r,"[2021, 2181, 2119, 2319]",596
VAT11100Rs_r,"[2116, 2179, 2185, 2303]",753
VAT11100Rs_r,"[1831, 2175, 2036, 2301]",556
VAT11100Rs_r,"[1660, 2170, 1839, 2310]",141
VAT11100Rs_r,"[343, 2010, 503, 2139]",737
VAT11100Rs_r,"[495, 2006, 681, 2150]",248
VAT11100Rs_r,"[679, 1999, 788, 2157]",839
VAT11100Rs_r,"[796, 2006, 897, 2161]",839
VAT11100Rs_r,"[865, 2025, 959, 2135]",661
VAT11100Rs_r,"[967, 2011, 1176, 2145]",812
VAT11100Rs_r,"[1183, 2045, 1333, 2150]",252
VAT11100Rs_r,"[1531, 2037, 1692, 2169]",596
VAT11100Rs_r,"[1799, 2063, 1941, 2179]",578
VAT11100Rs_r,"[1332, 2041, 1553, 2165]",207
VAT11100Rs_r,"[1816, 1909, 2045, 2046]",511
VAT11100Rs_r,"[1504, 1902, 1745, 2043]",558
VAT11100Rs_r,"[835, 1859, 992, 1995]",132
VAT11100Rs_r,"[1120, 1893, 1289, 2011]",98
VAT11100Rs_r,"[700, 1847, 853, 1993]",112
VAT11100Rs_r,"[519, 1850, 707, 1983]",248
VAT11100Rs_r,"[985, 1730, 1092, 1890]",839
VAT11100Rs_r,"[1099, 1737, 1237, 1891]",856
VAT11100Rs_r,"[1272, 1726, 1379, 1891]",839
VAT11100Rs_r,"[2083, 1623, 2213, 1714]",552
VAT11100Rs_r,"[1833, 1631, 2019, 1755]",134
VAT11100Rs_r,"[391, 1590, 563, 1706]",260
VAT11100Rs_r,"[216, 1619, 381, 1727]",259
VAT11100Rs_r,"[1843, 1367, 1929, 1475]",839
VAT11100Rs_r,"[1787, 1221, 1908, 1366]",859
VAT11100Rs_r,"[1836, 1085, 2000, 1209]",15
VAT11100Rs_r,"[1287, 1874, 1424, 2026]",869
P337153_r,"[57, 140, 201, 211]",490
P337153_r,"[48, 205, 180, 292]",514
P337153_r,"[173, 209, 282, 289]",92
P337153_r,"[46, 285, 171, 366]",514
P337153_r,"[162, 277, 256, 370]",92
P337153_r,"[252, 286, 357, 361]",566
P337153_r,"[53, 367, 122, 443]",380
P337153_r,"[125, 372, 241, 452]",136
P337153_r,"[232, 362, 327, 448]",111
P337153_r,"[318, 367, 414, 447]",828
P337153_r,"[407, 356, 517, 452]",380
P337153_r,"[142, 444, 294, 524]",887
P337153_r,"[288, 438, 398, 523]",484
P337153_r,"[406, 432, 547, 524]",720
P337153_r,"[535, 440, 633, 514]",89
P337153_r,"[95, 516, 168, 600]",10
P337153_r,"[146, 511, 235, 605]",596
P337153_r,"[217, 513, 282, 602]",724
P337153_r,"[273, 514, 352, 601]",110
P337153_r,"[475, 518, 521, 582]",661
P337153_r,"[513, 514, 564, 580]",839
P337153_r,"[571, 517, 666, 588]",490
P337163_r,"[112, 396, 175, 447]",10
P337163_r,"[167, 388, 211, 440]",632
P337163_r,"[364, 379, 414, 433]",596
P337163_r,"[407, 369, 455, 424]",567
P337163_r,"[452, 373, 477, 422]",825
P337163_r,"[472, 372, 531, 421]",754
P337163_r,"[143, 437, 225, 494]",5
P337163_r,"[203, 424, 259, 484]",672
P337163_r,"[252, 431, 360, 491]",561
P337163_r,"[354, 420, 402, 486]",839
P337163_r,"[32, 539, 98, 611]",566
P337163_r,"[468, 515, 527, 571]",839
P337163_r,"[537, 507, 643, 569]",644
P337163_r,"[404, 619, 468, 675]",98
P337163_r,"[458, 637, 490, 675]",748
P337163_r,"[483, 629, 557, 673]",164
P337163_r,"[547, 616, 595, 670]",578
P337163_r,"[590, 603, 625, 659]",661
P337163_r,"[611, 607, 654, 665]",839
P337163_r,"[199, 677, 303, 734]",514
P337163_r,"[311, 667, 363, 727]",859
P337163_r,"[367, 673, 416, 721]",578
P337163_r,"[447, 669, 544, 718]",695
P337163_r,"[575, 658, 650, 707]",142
P333952_o,"[390, 250, 446, 302]",380
P333952_o,"[430, 246, 498, 306]",589
P333952_o,"[314, 332, 382, 380]",496
P333952_o,"[382, 314, 466, 372]",380
P333952_o,"[410, 280, 464, 324]",578
P333952_o,"[260, 396, 344, 444]",266
P333952_o,"[352, 390, 408, 434]",578
P333952_o,"[418, 382, 466, 428]",578
P333952_o,"[258, 432, 338, 472]",464
P333952_o,"[396, 422, 462, 462]",596
P333952_o,"[150, 470, 220, 526]",635
P333952_o,"[208, 462, 238, 518]",859
P333952_o,"[230, 458, 258, 516]",839
P333952_o,"[246, 456, 314, 508]",111
P333952_o,"[304, 458, 364, 502]",566
P333952_o,"[352, 454, 394, 498]",252
P333952_o,"[384, 450, 432, 496]",736
P333952_o,"[422, 444, 474, 496]",14
P333952_o,"[462, 440, 500, 494]",24
P333952_o,"[494, 445, 516, 486]",839
P333952_o,"[507, 449, 551, 489]",380
P333952_o,"[96, 526, 131, 577]",839
P333952_o,"[118, 520, 175, 563]",99
P333952_o,"[157, 513, 213, 559]",580
P333952_o,"[196, 510, 244, 561]",869
P333952_o,"[239, 511, 305, 557]",89
